source,ticket_id,title,description,priority,status,component,reporter,assignee,environment,sdlc_phase,created_date,resolved_date,time_spent_minutes,browser,os,resolution_days,bug_type
GitHub,GH-1338,Security: XSS vulnerability in search,"## Description


## Steps
",Medium,Closed,Unknown,developer1,dev_bob,Unknown,Unknown,,,,,,,Security
GitHub,GH-1339,Fix: Cron job failing silently,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Unknown,developer1,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1340,Error in payment processing module,"## Description
Customer reported this issue

## Steps
",High,Closed,Payment,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1341,Security: XSS vulnerability in search,"## Description
None

## Steps
See screenshot attached",Critical,Unknown,Unknown,qa_tester,dev_jane,Unknown,Unknown,,,,,,,Security
GitHub,GH-1342,Error in payment processing module,"## Description
Customer reported this issue

## Steps
See screenshot attached",Medium,Open,Payment,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1343,Bug: API returns 404 for valid endpoints,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Medium,Unknown,API,product_manager,dev_john,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1344,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Unknown,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1345,Bug: API returns 404 for valid endpoints,"## Description


## Steps
Cannot reproduce consistently",Medium,Open,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1346,Bug: Email template rendering incorrectly,"## Description
Found during QA testing

## Steps
See screenshot attached",Unknown,Unknown,Notifications,developer1,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1347,Bug: Email template rendering incorrectly,"## Description


## Steps
See screenshot attached",Low,Closed,Notifications,customer_support,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1348,Bug: API returns 404 for valid endpoints,"## Description


## Steps
Cannot reproduce consistently",Medium,Closed,API,product_manager,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1349,UI: Button alignment broken on mobile,"## Description
Customer reported this issue

## Steps
See screenshot attached",Medium,Open,Dashboard,customer_support,dev_jane,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1350,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Unknown,Open,Unknown,developer1,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1351,Fix: Login page crash on submit,"## Description


## Steps
Cannot reproduce consistently",Medium,Unknown,Authentication,qa_tester,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1352,Error in payment processing module,"## Description
None

## Steps
Cannot reproduce consistently",Medium,Closed,Payment,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1353,Issue: Dashboard loading slowly,"## Description
Found during QA testing

## Steps
See screenshot attached",Medium,Open,Dashboard,qa_tester,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1354,UI: Button alignment broken on mobile,"## Description
Unexpected behavior in production

## Steps
",Critical,Open,Dashboard,developer1,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1355,Bug: Email template rendering incorrectly,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Unknown,Unknown,Notifications,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1356,Bug: API returns 404 for valid endpoints,"## Description


## Steps
Cannot reproduce consistently",Unknown,Unknown,API,developer1,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1357,Issue: Dashboard loading slowly,"## Description


## Steps
See screenshot attached",Unknown,Unknown,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1358,Backend: Database connection pool exhausted,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1359,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
",Unknown,Closed,Payment,customer_support,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1360,Fix: Login page crash on submit,"## Description


## Steps
",Low,Open,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1361,Bug: API returns 404 for valid endpoints,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,API,Unknown,dev_john,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1362,Fix: Cron job failing silently,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",High,Closed,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1363,Fix: Cron job failing silently,"## Description


## Steps
",Unknown,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1364,UI: Button alignment broken on mobile,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Dashboard,developer1,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1365,Fix: Login page crash on submit,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Authentication,Unknown,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1366,Bug: Email template rendering incorrectly,"## Description
Customer reported this issue

## Steps
See screenshot attached",Medium,Open,Notifications,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1367,Security: XSS vulnerability in search,"## Description
This bug causes the app to crash

## Steps
",Unknown,Closed,Unknown,product_manager,dev_jane,Unknown,Unknown,,,,,,,Security
GitHub,GH-1368,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Closed,Unknown,customer_support,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1369,UI: Button alignment broken on mobile,"## Description


## Steps
Cannot reproduce consistently",Unknown,Open,Dashboard,customer_support,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1370,Issue: Dashboard loading slowly,"## Description


## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1371,Issue: Dashboard loading slowly,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Medium,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1372,Fix: Login page crash on submit,"## Description
Found during QA testing

## Steps
See screenshot attached",Medium,Closed,Authentication,Unknown,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1373,UI: Button alignment broken on mobile,"## Description


## Steps
",Critical,Unknown,Dashboard,product_manager,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1374,Performance: Report generation timeout,"## Description
None

## Steps
See screenshot attached",Low,Closed,Unknown,qa_tester,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1375,Backend: Database connection pool exhausted,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1376,Fix: Cron job failing silently,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Closed,Unknown,developer1,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1377,Fix: Login page crash on submit,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Authentication,developer1,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1378,Issue: Dashboard loading slowly,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Dashboard,Unknown,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1379,Fix: Login page crash on submit,"## Description


## Steps
",Unknown,Open,Authentication,customer_support,dev_jane,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1380,Fix: Login page crash on submit,"## Description
None

## Steps
",Low,Closed,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1381,Issue: Dashboard loading slowly,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Unknown,Open,Dashboard,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1382,Performance: Report generation timeout,"## Description
Customer reported this issue

## Steps
",Unknown,Unknown,Unknown,Unknown,dev_john,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1383,Issue: Dashboard loading slowly,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Unknown,Dashboard,qa_tester,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1384,Fix: Login page crash on submit,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Critical,Open,Authentication,product_manager,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1385,UI: Button alignment broken on mobile,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Dashboard,product_manager,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1386,Fix: Login page crash on submit,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Unknown,Closed,Authentication,customer_support,dev_jane,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1387,Fix: Login page crash on submit,"## Description
This bug causes the app to crash

## Steps
",Medium,Closed,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1388,Fix: Cron job failing silently,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Unknown,product_manager,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1389,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Unknown,Closed,Payment,developer1,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1390,UI: Button alignment broken on mobile,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Dashboard,product_manager,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1391,Error in payment processing module,"## Description
Unexpected behavior in production

## Steps
",Low,Closed,Payment,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1392,Fix: Cron job failing silently,"## Description
None

## Steps
See screenshot attached",Medium,Open,Unknown,Unknown,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1393,Bug: API returns 404 for valid endpoints,"## Description


## Steps
",Medium,Open,API,Unknown,dev_john,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1394,Performance: Report generation timeout,"## Description


## Steps
See screenshot attached",Critical,Open,Unknown,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1395,Bug: Email template rendering incorrectly,"## Description
Unexpected behavior in production

## Steps
",Low,Closed,Notifications,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1396,Bug: Email template rendering incorrectly,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Closed,Notifications,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1397,Error in payment processing module,"## Description
Unexpected behavior in production

## Steps
",Unknown,Closed,Payment,product_manager,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1398,Backend: Database connection pool exhausted,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Unknown,Unknown,API,customer_support,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1399,Fix: Cron job failing silently,"## Description


## Steps
1. Open app
2. Click button
3. See error",Low,Open,Unknown,product_manager,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1400,Bug: API returns 404 for valid endpoints,"## Description


## Steps
Cannot reproduce consistently",Medium,Open,API,product_manager,dev_john,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1401,Bug: Email template rendering incorrectly,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Notifications,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1402,Backend: Database connection pool exhausted,"## Description
Customer reported this issue

## Steps
Cannot reproduce consistently",Medium,Unknown,API,Unknown,dev_bob,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1403,Backend: Database connection pool exhausted,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Unknown,Closed,API,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1404,Backend: Database connection pool exhausted,"## Description


## Steps
See screenshot attached",Unknown,Closed,API,product_manager,dev_john,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1405,Fix: Login page crash on submit,"## Description
This bug causes the app to crash

## Steps
",Medium,Unknown,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1406,Issue: Dashboard loading slowly,"## Description


## Steps
",High,Open,Dashboard,qa_tester,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1407,Error in payment processing module,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1408,Security: XSS vulnerability in search,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Closed,Unknown,developer1,dev_bob,Unknown,Unknown,,,,,,,Security
GitHub,GH-1409,Bug: Email template rendering incorrectly,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Notifications,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1410,Security: XSS vulnerability in search,"## Description
This bug causes the app to crash

## Steps
",High,Open,Unknown,product_manager,dev_john,Unknown,Unknown,,,,,,,Security
GitHub,GH-1411,UI: Button alignment broken on mobile,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Dashboard,product_manager,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1412,Backend: Database connection pool exhausted,"## Description


## Steps
See screenshot attached",Medium,Closed,API,Unknown,dev_bob,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1413,Performance: Report generation timeout,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",High,Unknown,Unknown,product_manager,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1414,Security: XSS vulnerability in search,"## Description


## Steps
Cannot reproduce consistently",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Security
GitHub,GH-1415,Error in payment processing module,"## Description
Unexpected behavior in production

## Steps
",Medium,Closed,Payment,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1416,Fix: Cron job failing silently,"## Description
This bug causes the app to crash

## Steps
",Unknown,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1417,Backend: Database connection pool exhausted,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Unknown,Open,API,Unknown,dev_bob,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1418,UI: Button alignment broken on mobile,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Unknown,Dashboard,product_manager,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1419,UI: Button alignment broken on mobile,"## Description
None

## Steps
Cannot reproduce consistently",Medium,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1420,Backend: Database connection pool exhausted,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Low,Unknown,API,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1421,Bug: Email template rendering incorrectly,"## Description


## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Notifications,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1422,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
See screenshot attached",Low,Closed,Unknown,product_manager,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1423,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
",Medium,Unknown,Payment,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1424,Fix: Cron job failing silently,"## Description
Unexpected behavior in production

## Steps
",Medium,Closed,Unknown,product_manager,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1425,Security: XSS vulnerability in search,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",High,Unknown,Unknown,qa_tester,Unknown,Unknown,Unknown,,,,,,,Security
GitHub,GH-1426,Issue: Dashboard loading slowly,"## Description


## Steps
",Medium,Open,Dashboard,developer1,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1427,Issue: Dashboard loading slowly,"## Description
Customer reported this issue

## Steps
See screenshot attached",Medium,Closed,Dashboard,customer_support,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1428,Fix: Cron job failing silently,"## Description


## Steps
See screenshot attached",Medium,Open,Unknown,developer1,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1429,Issue: Dashboard loading slowly,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1430,Performance: Report generation timeout,"## Description
Found during QA testing

## Steps
",Unknown,Closed,Unknown,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1431,Bug: API returns 404 for valid endpoints,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1432,Issue: Dashboard loading slowly,"## Description


## Steps
See screenshot attached",Medium,Closed,Dashboard,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1433,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Unknown,Closed,Unknown,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1434,UI: Button alignment broken on mobile,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Dashboard,qa_tester,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1435,Fix: Cron job failing silently,"## Description
Customer reported this issue

## Steps
Cannot reproduce consistently",High,Open,Unknown,product_manager,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1436,Backend: Database connection pool exhausted,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1437,Issue: Dashboard loading slowly,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Dashboard,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1438,Backend: Database connection pool exhausted,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,API,Unknown,dev_jane,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1439,UI: Button alignment broken on mobile,"## Description


## Steps
See screenshot attached",Critical,Closed,Dashboard,product_manager,dev_jane,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1440,Bug: Email template rendering incorrectly,"## Description
None

## Steps
Cannot reproduce consistently",Medium,Unknown,Notifications,product_manager,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1441,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Low,Open,Unknown,qa_tester,dev_john,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1442,Performance: Report generation timeout,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Unknown,Closed,Unknown,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1443,Bug: Email template rendering incorrectly,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Unknown,Notifications,product_manager,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1444,Bug: Email template rendering incorrectly,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Unknown,Closed,Notifications,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1445,Error in payment processing module,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Payment,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1446,Performance: Report generation timeout,"## Description
Found during QA testing

## Steps
See screenshot attached",Unknown,Open,Unknown,developer1,dev_jane,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1447,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Medium,Open,Unknown,developer1,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1448,Security: XSS vulnerability in search,"## Description
This bug causes the app to crash

## Steps
",High,Closed,Unknown,developer1,dev_jane,Unknown,Unknown,,,,,,,Security
GitHub,GH-1449,Security: XSS vulnerability in search,"## Description
This bug causes the app to crash

## Steps
",Medium,Open,Unknown,developer1,dev_jane,Unknown,Unknown,,,,,,,Security
GitHub,GH-1450,Bug: Email template rendering incorrectly,"## Description


## Steps
See screenshot attached",Medium,Open,Notifications,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1451,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Medium,Closed,Payment,Unknown,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1452,Bug: Email template rendering incorrectly,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Medium,Closed,Notifications,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1453,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",High,Unknown,Unknown,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1454,Performance: Report generation timeout,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1455,Fix: Cron job failing silently,"## Description
This bug causes the app to crash

## Steps
",Medium,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1456,Issue: Dashboard loading slowly,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Low,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1457,Bug: API returns 404 for valid endpoints,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Medium,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1458,Bug: API returns 404 for valid endpoints,"## Description
Customer reported this issue

## Steps
Cannot reproduce consistently",Medium,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1459,Issue: Dashboard loading slowly,"## Description


## Steps
Cannot reproduce consistently",High,Unknown,Dashboard,developer1,dev_john,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1460,Bug: API returns 404 for valid endpoints,"## Description
None

## Steps
See screenshot attached",Medium,Open,API,developer1,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1461,Bug: Email template rendering incorrectly,"## Description
Customer reported this issue

## Steps
",High,Closed,Notifications,customer_support,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1462,Bug: Email template rendering incorrectly,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Notifications,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1463,Issue: Dashboard loading slowly,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Dashboard,product_manager,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1464,Bug: Email template rendering incorrectly,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Unknown,Unknown,Notifications,product_manager,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1465,Error in payment processing module,"## Description
None

## Steps
Cannot reproduce consistently",Medium,Unknown,Payment,qa_tester,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1466,Backend: Database connection pool exhausted,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Low,Open,API,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1467,Performance: Report generation timeout,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1468,Bug: Email template rendering incorrectly,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Closed,Notifications,developer1,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1469,Fix: Login page crash on submit,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Authentication,customer_support,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1470,Backend: Database connection pool exhausted,"## Description
None

## Steps
Cannot reproduce consistently",Unknown,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1471,Fix: Cron job failing silently,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",High,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1472,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Unknown,Unknown,product_manager,dev_jane,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1473,Backend: Database connection pool exhausted,"## Description
None

## Steps
Cannot reproduce consistently",Critical,Open,API,customer_support,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1474,Security: XSS vulnerability in search,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Security
GitHub,GH-1475,Performance: Report generation timeout,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Unknown,Unknown,Unknown,developer1,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1476,UI: Button alignment broken on mobile,"## Description
Customer reported this issue

## Steps
See screenshot attached",Medium,Closed,Dashboard,qa_tester,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1477,Security: XSS vulnerability in search,"## Description
None

## Steps
See screenshot attached",Critical,Closed,Unknown,customer_support,dev_bob,Unknown,Unknown,,,,,,,Security
GitHub,GH-1478,Bug: API returns 404 for valid endpoints,"## Description
Found during QA testing

## Steps
See screenshot attached",Unknown,Unknown,API,developer1,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1479,Backend: Database connection pool exhausted,"## Description
This bug causes the app to crash

## Steps
",Unknown,Open,API,product_manager,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-1480,UI: Button alignment broken on mobile,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Dashboard,customer_support,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1481,Fix: Login page crash on submit,"## Description


## Steps
